id;name;publisher;region;languages;group;imagesize;serial;titleid;imgcrc;filename;releasename;trimmedsize;firmware;type;card
742;Professor Layton en het Masker der Wonderen;Nintendo;NLD;nl;ABSTRAKT;8192;CTR-AKKH;00040000000A8B00;C45D16CF;as-lmwd;Professor_Layton_en_het_Masker_der_Wonderen_DUTCH_3DS-ABSTRAKT;865649152;430E;1;1
695;Save Data Transfer Tool;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;BigBlueBox;0;CTR-JS7A;00040000000C7300;4FD4AAFE;bbb-n-js7a;SaveDataTransferTool3DSWare3DS-BigBlueBox;2676992;500;3;1
694;Nintendo Letter Box;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;BigBlueBox;0;CTR-JFRP;0004000000051800;BB73447C;bbb-n-jfrp;NintendoLetterBoxEUR3DSWare3DS-BigBlueBox;12982592;450E;3;1
696;Super Mario Bros Deluxe;Nintendo;EUR;en;BigBlueBox;1024;CTR-QA5P;00040000000FFB00;51170579;bbb-n-qa5p;SuperMarioBrosDeluxeEURVC3DSWare3DS-BigBlueBox;5351744;510E;3;2
697;Youtube;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;BigBlueBox;0;CTR-JYTP;00040000000CCD00;362BA751;bbb-n-jytp;YoutubeEUR3DSWare3DS-BigBlueBox;13748480;510E;3;1
698;Cut the Rope - Triple Treat;Activision;USA;en,fr;BigBlueBox;2048;CTR-BR3E;0004000000112600;3DBBED75;bbb-p-br3e;CuttheRopeTripleTreatUSA3DS-BigBlueBox;251576320;620U;1;1
699;Professor Layton vs Phoenix Wright - Ace Attorney;Nintendo;EUR;en,fr,de,nl;VENOM;16384;CTR-AVSP;0004000000100500;C3F5584C;v-plvpw;Professor_Layton_vs_Phoenix_Wright_Ace_Attorney_3DS-VENOM;1764225024;710E;1;1
700;Adventure Time - Explore the Dungeon Because I DONT KNOW! Update 11;Nintendo;EUR;en;BigBlueBox;0;CTR-AY9P;0004000E00102600;B4A8F6F0;bbb-u-ay9p;AdventureTimeExploretheDungeonBecauseIDONTKNOWUpdateData11EUR3DSWare3DS-BigBlueBox;2873600;510E;3;1
701;LEGO Legends of Chima - Lavals Journey Update 11;Nintendo;EUR;en;BigBlueBox;0;CTR-APRP;0004000E000AF700;2F469090;bbb-u-aprp;LEGOLegendsofChimaLavalsJourneyUpdateData11EUR3DSWare3DS-BigBlueBox;4622592;450E;3;1
702;Mario and Luigi - Dream Team Bros Update 11;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;BigBlueBox;0;CTR-AYMP;0004000E000D9000;CB62C4A1;bbb-u-aymp;MarioandLuigiDreamTeamBrosUpdateData11EUR3DSWare3DS-BigBlueBox;45947136;450E;3;1
703;Mario Kart 7 Update 11;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;BigBlueBox;0;CTR-AMKP;0004000E00030700;EEEE664F;bbb-u-amkp;MarioKart7UpdateData11EUR3DSWare3DS-BigBlueBox;5482752;400E;3;1
704;New Style Boutique Update 11;Nintendo;EUR;en,fr,de,it,es;BigBlueBox;0;CTR-ACLP;0004000E000A9000;172C8408;bbb-u-aclp;NewStyleBoutiqueUpdateData11EUR3DSWare3DS-BigBlueBox;2791168;300E;3;1
705;Secret Mysteries in London Update 11;Nintendo;EUR;en,de;BigBlueBox;0;CTR-ASXP;0004000E00065000;A1DB905E;bbb-u-asxp;SecretMysteriesinLondonUpdateData11EUR3DSWare3DS-BigBlueBox;3463424;510E;3;1
706;Shin Megami Tensei - Devil Survivor Overclocked Update 11;Nintendo;EUR;en;BigBlueBox;0;CTR-AMTP;0004000E0009C000;8C53DDE8;bbb-u-amtp;ShinMegamiTenseiDevilSurvivorOverclockedUpdateData11EUR3DSWare3DS-BigBlueBox;1604352;110E;3;1
707;Steel Diver - Sub Wars Update 11;Nintendo;EUR;en;BigBlueBox;0;CTR-JNUP;0004000E000D7E00;A6CF93B7;bbb-u-jnup;SteelDiverSubWarsUpdateData11EUR3DSWare3DS-BigBlueBox;10189120;510E;3;1
708;The LEGO Movie Videogame Update 11;Nintendo;EUR;en,fr,it,es,nl,da;BigBlueBox;0;CTR-AFJP;0004000E00102000;077D6C64;bbb-u-afjp;TheLEGOMovieVideogameUpdateData11EUR3DSWare3DS-BigBlueBox;1685760;510E;3;1
709;Kuma Tomo;Bandai Namco Games;JPN;ja;HR;4096;CTR-AKMJ;00040000000AC900;08310CE9;hr-kumatomo;Kuma_Tomo_JPN_3DS-HR;349041152;450J;1;1
725;Gon BakuBaku BakuBaku Adventure;Bandai Namco Games;JPN;ja;HR;2048;CTR-AG7J;0004000000074700;5B432615;hr-gonbaku;Gon_BakuBaku_BakuBaku_Adventure_JPN_3DS-HR;189637632;300J;1;1
710;Boku wa Koukuu Kanseikan - Airport Hero 3D - Haneda with JAL;Sonic Powered;JPN;ja;HR;2048;CTR-BBKJ;0004000000071E00;0C11CCBE;hr-kkhaneda;Boku_wa_Koukuu_Kanseikan_Airport_Hero_3D_Haneda_with_JAL_JPN_3DS-HR;193644032;300J;1;1
711;Boku wa Koukuu Kanseikan - Airport Hero 3D - Naha Premium;Sonic Powered;JPN;ja;HR;1024;CTR-AX5J;00040000000EE200;5D8E68CD;hr-kknaha;Boku_wa_Koukuu_Kanseikan_Airport_Hero_3D_Naha_Premium_JPN_3DS-HR;92102656;510J;1;1
712;Puzzler World 2013;Ideas Pad;EUR;en,fr,de,it,es;PUSSYCAT;1024;CTR-AZLP;00040000000BBD00;DAB12A76;cat-azlp;Puzzler_World_2013_EUR_MULTi5_3DS-PUSSYCAT;59458048;430E;1;1
713;Hot Wheels - Worlds Best Driver;Warner Bros Games;EUR;en,fr,de,it,es,nl;PUSSYCAT;8192;CTR-AEAP;00040000000E7C00;A85DAF58;cat-aeap;Hot_Wheels_Worlds_Best_Driver_EUR_MULTi6_3DS-PUSSYCAT;716759040;510E;1;1
714;Tetsudou Nippon! Rosen Tabi - Nagaragawa Tetsudou Hen;Sonic Powered;JPN;ja;HR;16384;CTR-ARJJ;00040000000B3900;405B8546;hr-tetsutabi;Tetsudou_Nippon_Rosen_Tabi_Nagaragawa_Tetsudou_Hen_JPN_3DS-HR;1734385664;510J;1;1
715;Frogger 3D;Konami;JPN;ja;HR;1024;CTR-AFRJ;0004000000053800;82190540;hr-frogger3d;Frogger_3D_JPN_3DS-HR;99798016;110J;1;1
716;Bokujou Monogatari - Tsunagaru Shin Tenchi;Marvelous Entertainment;JPN;ja;Kirin;8192;CTR-BTSJ;000400000010BC00;3A8AC997;kirin-bmtstj;Bokujou_Monogatari_-_Tsunagaru_Shin_Tenchi_JPN_3DS-Kirin;612855808;620J;1;1
717;The Legend of Zelda - Kamigami no Triforce 2;Nintendo;JPN;ja;HR;8192;CTR-BZLJ;00040000000EC200;D6DB04C4;hr-zeltri2;Zelda_no_Densetsu_Kamigami_no_Triforce_2_JPN_3DS-HR;738209792;620J;1;1
718;Runabout 3D - Drive Impossible;Rocket Company;JPN;ja;HR;4096;CTR-ARNJ;0004000000049300;2C0B66CD;hr-runa3d;Runabout_3D_Drive_Impossible_JPN_3DS-HR;253903872;110J;1;1
719;Inazuma Eleven Go - Dark;Level 5;JPN;ja;BigBlueBox;16384;CTR-AEDJ;000400000006D300;60252A1D;bbb-p-aedj;InazumaElevenGODarkJPN3DS-BigBlueBox;1650747392;210J;1;1
720;Pro Yakyuu Spirits 2011;Konami;JPN;ja;HR;16384;CTR-APSJ;0004000000034900;A7D61250;hr-proys11;Pro_Yakyuu_Spirits_2011_JPN_3DS-HR;1640868864;100J;1;1
721;Shin Sekaiju no Meikyuu - Millennium no Shoujo;Atlus;JPN;ja;HR;8192;CTR-BSKJ;00040000000CF800;42C2F6F8;hr-ssmms;Shin_Sekaiju_no_Meikyuu_Millennium_no_Shoujo_JPN_3DS-HR;816943616;450J;1;1
722;Cave Story 3D;Nippon1 Software;JPN;ja;HR;4096;CTR-ACVJ;0004000000084C00;F5131FB4;hr-cave3d;Cave_Story_3D_JPN_3DS-HR;508545536;300J;1;1
724;New Love Plus Plus;Konami;JPN;ja;Kirin;16384;CTR-BLPJ;00040000000F4E00;5BF874EC;kirin-nlppj;New_Love_Plus_Plus_JPN_3DS-Kirin;1753866240;620J;1;1
723;Mario Tennis Open;Nintendo;JPN;ja;HR;4096;CTR-AGAJ;0004000000064D00;01008EE1;hr-mto;Mario_Tennis_Open_JPN_3DS-HR;289227264;300J;1;1
726;One Piece - Romance Dawn;Bandai Namco Games;JPN;ja;HR;8192;CTR-BRDJ;00040000000DBC00;20F1237D;hr-oprd;One_Piece_Romance_Dawn_JPN_3DS-HR;990179328;510J;1;1
727;Tantei Jinguuji Saburo - Fukushuu no Rondo;Arc System Works;JPN;ja;HR;2048;CTR-AJGJ;0004000000074500;93F87211;hr-jsrondo;Tantei_Jinguuji_Saburou_Fukushuu_no_Rondo_JPN_3DS-HR;142178304;210J;1;1
728;Tetris;Bandai Namco Games;JPN;ja;HR;2048;CTR-ATLJ;0004000000039E00;5AB3810B;hr-tetris;Tetris_JPN_3DS-HR;175479808;210J;1;1
729;Tousouchuu - Shijou Saikyou no Hunter-Tachi Kara Nigekire!;Bandai Namco Games;JPN;ja;HR;2048;CTR-ATCJ;000400000009EC00;DC9F14EB;hr-tosohun;Tousouchuu_Shijou_Saikyou_no_Hunter_Tachi_Kara_Nigekire_JPN_3DS-HR;201994752;300J;1;1
730;Nobunaga no Yabou;Koei Tecmo Games;JPN;ja;HR;4096;CTR-BNBJ;00040000000FB200;75622352;hr-nobunaga;Nobunaga_no_Yabou_JPN_3DS-HR;388222976;510J;1;1
731;Sangokushi;Koei Tecmo Games;JPN;ja;HR;4096;CTR-BGKJ;00040000000F5100;BA2A0FDD;hr-sangokushi;Sangokushi_JPN_3DS-HR;391016448;510J;1;1
732;Pocket Soccer League - Calciobit;Nintendo;JPN;ja;HR;2048;CTR-AHBJ;0004000000039B00;222BB5F5;hr-calciobit;Pocket_Soccer_League_Calciobit_JPN_3DS-HR;253596160;410J;1;1
733;Winning Eleven 3D Soccer;Konami;JPN;ja;HR;8192;CTR-AEEJ;0004000000032900;3428B2ED;hr-we3ds;Winning_Eleven_3DSoccer_JPN_3DS-HR;825235968;100J;1;1
734;Ace Combat 3D - Cross Rumble;Bandai Namco Games;JPN;ja;iND;8192;CTR-AC3J;0004000000064700;8A4C3FE1;ind-ac3j;Ace_Combat_3D_-_Cross_Rumble_JPN_3DS-iND;722611200;220J;1;1
735;Nazo Waku Yakata - Oto no Ma ni Ma ni;Capcom;JPN;ja;HR;8192;CTR-ANWJ;0004000000053200;105A86C2;hr-nazowaku;Nazowaku_Yakata_Oto_no_Mani_Mani_JPN_3DS-HR;922566144;110J;1;1
736;Layton Kyouju vs Gyakuten Saiban;Level 5;JPN;ja;HR;8192;CTR-AVSJ;0004000000078B00;1E3B8B31;hr-laygyaku;Layton_Kyouju_vs_Gyakuten_Saiban_JPN_3DS-HR;990720512;430J;1;1
737;Cooking Mama 4;Office Create;JPN;ja;HR;2048;CTR-ACQJ;0004000000056A00;4B447B70;hr-cook4;Cooking_Mama_4_JPN_3DS-HR;237400064;210J;1;1
738;Shanghai 3D Cube;Sunsoft;JPN;ja;HR;1024;CTR-ASHJ;0004000000034100;7EAB9AA7;hr-sh3dcube;Shanghai_3D_Cube_JPN_3DS-HR;99285504;100J;1;1
739;Sherlock Holmes Puzzle City;Intergrow;JPN;ja;HR;1024;CTR-AHAJ;00040000000D4000;D2A4AC4D;hr-sherlock;Sherlock_Holmes_Puzzle_City_JPN_3DS-HR;115625984;510J;1;1
740;Sonic Generations - Ao no Bouken;SEGA;JPN;ja;HR;8192;CTR-ASNJ;000400000004CA00;E4633013;hr-sgblue;Sonic_Generations_Ao_no_Bouken_JPN_3DS-HR;602265600;210J;1;1
741;Zyuden Sentai Kyoryuger - Game de Gaburincho!!;Bandai Namco Games;JPN;ja;HR;2048;CTR-AAKJ;00040000000D1200;70257B54;hr-sentai;Zyuden_Sentai_Kyoryuger_Game_de_Gaburincho_JPN_3DS-HR;246665216;510J;1;1
743;Wagamama Fashion - Girls Mode - Yokubari Sengen;Girls Mode;JPN;ja;HR;16384;CTR-ACLJ;000400000005D100;2F5E7BC5;hr-wfgm;Wagamama_Fashion_Girls_Mode_Yokubari_Sengen_JPN_3DS-HR;1411211776;420J;1;1
744;Pretty Rhythm - My Deco Rainbow Wedding;Takara Tomy;JPN;ja;HR;8192;CTR-APTJ;00040000000C0300;E7EAEC75;hr-deco;Pretty_Rhythm_My_Deco_Rainbow_Wedding_JPN_3DS-HR;792236544;440J;1;1
745;Mario and Luigi RPG 4 - Dream Adventure;Nintendo;JPN;ja;HR;8192;CTR-AYMJ;0004000000060600;33CE770B;hr-mlrpg4;Mario_and_Luigi_RPG_4_Dream_Adventure_JPN_3DS-HR;883867648;510J;1;1
746;Hero Bank;SEGA;JPN;ja;iND;8192;CTR-BHBJ;0004000000101300;D97659DA;ind-bhbj;Hero_Bank_JPN_3DS-iND;717197312;620J;1;1
747;Puyo Puyo Tetris;SEGA;JPN;ja;iND;4096;CTR-BPTJ;0004000000101200;3ABA97B1;ind-bptj;Puyo_Puyo_Tetris_JPN_3DS-iND;505167872;620J;1;1
748;New Style Boutique;Nintendo;EUR;en,fr,de,it,es;ABSTRAKT;16384;CTR-ACLP;00040000000A9000;78C87303;as-nsb;New_Style_Boutique_EUR_MULTi5_3DS-ABSTRAKT;1723884032;430E;1;1
749;Pachipara 3D Deluxe Umi Monogatari;Irem;JPN;ja;HR;32768;CTR-AU9J;00040000000C3B00;8DC49D4B;hr-ppdxumi;PachiPara_3D_DX_Umi_Monogatari_JPN_3DS-HR;2752246272;430J;1;1
750;Kuukan Sagashimono Kei - Nouryoku Kaihatsu 3D Nou Training;IE Institute;JPN;ja;HR;1024;CTR-AKTJ;0004000000039400;4BCF9FBF;hr-nou3dtra;Kuukan_Sagashimono_kei_Nouryoku_Kaihatsu_3D_Nou_Training_JPN_3DS-HR;50611712;100J;1;1
751;Mameshiba;Nippon Columbia;JPN;ja;HR;2048;CTR-AMEJ;0004000000053D00;D6CD33CF;hr-mameshiba;Mameshiba_JPN_3DS-HR;157377024;210J;1;1
752;Nintendogs + Cats - French Bulldog and New Friends;Nintendo;JPN;ja;HR;4096;CTR-ADBJ;0004000000031000;94C97AA8;hr-nintendogfb;Nintendogs_Plus_Cats_French_Bull_and_New_Friends_JPN_3DS-HR;475520512;100J;1;1
753;Paper Mario - Super Seal;Nintendo;JPN;ja;HR;8192;CTR-AG5J;00040000000A5D00;C0CA2B33;hr-papmario;Paper_Mario_Super_Seal_JPN_3DS-HR;569451008;430J;1;1
754;New Super Mario Bros 2;Nintendo;JPN;ja;HR;4096;CTR-ABEJ;000400000007AD00;E78952EC;hr-newsmb2;New_Super_Mario_Bros_2_JPN_3DS-HR;384590336;410J;1;1
755;PilotWings Resort;Nintendo;JPN;ja;HR;1024;CTR-AWAJ;0004000000031B00;8552B1C0;hr-pilotres;Pilotwings_Resort_JPN_3DS-HR;100786688;110J;1;1
756;Kawaii Koinu 3D;MTO;JPN;ja;HR;1024;CTR-ACTJ;0004000000077800;E0A22081;hr-kawainu;Kawaii_Koinu_3D_JPN_3DS-HR;111102976;210J;1;1
757;Dangerous Ji-San to 1000-nin no Otomodachi Ja;NBGI;JPN;ja;HR;4096;CTR-ADZJ;00040000000B3800;1934E614;hr-djj;Dangerous_Jiisan_to_1000_nin_no_Otomodachi_Ja_JPN_3DS-HR;280044032;430J;1;1
758;The Sims 3 - Pets;Electronic Arts;JPN;ja;HR;4096;CTR-AS4J;000400000006AB00;6BD77CB6;hr-s3pets;The_Sims_3_Pets_JPN_3DS-HR;422199808;210J;1;1
759;Disney Epic Mickey - Mickey no Fushigi na Bouken;Spike ChunSoft;JPN;ja;HR;4096;CTR-AECJ;00040000000D1F00;DD850957;hr-epicmic2;Disney_Epic_Mickey_Mickey_no_Fushigi_na_Bouken_JPN_3DS-HR;325754880;510J;1;1
760;Earthpedia;Gakken;JPN;ja;HR;4096;CTR-AEPJ;000400000005A000;37097603;hr-earth;Earthpedia_JPN_3DS-HR;362073088;210J;1;1
761;ESSE RakuRaku Kakeibo;IE Institute;JPN;ja;HR;1024;CTR-AEZJ;0004000000054D00;0DCE8428;hr-esse;ESSE_RakuRaku_Kakeibo_JPN_3DS-HR;43716608;210J;1;1
762;Kobito Dukan - Kobito Kansatsu Set;Nippon Columbia;JPN;ja;HR;2048;CTR-AKVJ;0004000000095B00;AB50BBEA;hr-kobito;Kobito_Dukan_Kobito_Kansatsu_Set_JPN_3DS-HR;233443328;410J;1;1
763;Mamegoma - Yoi Ko Marui Ko Genki na Ko;Nippon Columbia;JPN;ja;HR;2048;CTR-AM6J;000400000008D500;E7A8DBCD;hr-mamegoma;Mamegoma_Yoi_Ko_Marui_Ko_Genki_na_Ko_JPN_3DS-HR;137693184;300J;1;1
764;Nekketsu Kouha KunioKun Special;Arc System Works;JPN;ja;HR;1024;CTR-AK9J;000400000005E300;38BE4388;hr-kuniosp;Nekketsu_Kouha_Kuniokun_Special_JPN_3DS-HR;99992064;210J;1;1
765;Tekken 3D - Prime Edition;NBGI;JPN;ja;HR;16384;CTR-ATKJ;0004000000069F00;8BE176E9;hr-tk3ds;Tekken_3D_Prime_Edition_JPN_3DS-HR;1499251712;210J;1;1
766;Donkey Kong Returns 3D;NBGI;JPN;ja;HR;32768;CTR-AYTJ;00040000000CC000;126B51B1;hr-dkr3d;Donkey_Kong_Returns_3D_JPN_3DS-HR;2341761536;450J;1;1
767;Inazuma Eleven Go 2 - Chrono Stone - Raimei;Level 5;JPN;ja;HR;32768;CTR-ARAJ;00040000000A1C00;142F8D59;hr-go2raimei;Inazuma_Eleven_Go_2_Chrono_Stone_Raimei_JPN_3DS-HR;2608120320;430J;1;1
768;Oshare de Kawaii! Koinu to Asobo! Machi-Hen;MTO;JPN;ja;HR;2048;CTR-APOJ;00040000000C1D00;D9B19DA2;hr-inumachi;Oshare_de_Kawaii_Koinu_to_Asobo_Machi_Hen_JPN_3DS-HR;194576896;440J;1;1
769;Oshare de Kawaii! Koinu to Asobo! Umi-Hen;MTO;JPN;ja;HR;2048;CTR-APIJ;00040000000C1C00;38AA1498;hr-inuumi;Oshare_de_Kawaii_Koinu_to_Asobo_Umi_Hen_JPN_3DS-HR;195437056;430J;1;1
770;Aikatsu! Cinderella Lesson;NBGI;JPN;ja;HR;2048;CTR-AEKJ;00040000000A7800;0BD52138;hr-aikatsucl;Aikatsu_Cinderella_Lesson_JPN_3DS-HR;248979968;410J;1;1
771;Girls Fashion 3D - Mezase! Top Stylist;Ubisoft;JPN;ja;HR;2048;CTR-AGUJ;0004000000065D00;1AC21EE0;hr-gf3d;Girls_Fashion_3D_Mezase_Top_Stylist_JPN_3DS-HR;228464128;210J;1;1
772;Puyo Puyo;SEGA;JPN;ja;HR;4096;CTR-AP2J;0004000000056600;616363A5;hr-puyopuyo;Puyopuyo_JPN_3DS-HR;473283072;210J;1;1
773;Toriko - Ultimate Survival;Bandai Namco Games;JPN;ja;HR;8192;CTR-BTCJ;00040000000FB300;0C441819;hr-toriuls;Toriko_Ultimate_Survival_JPN_3DS-HR;519868416;620J;1;1
774;SIMPLE Series for Nintendo 3DS Vol1 THE Mahjong;D3 Publisher;JPN;ja;HR;1024;CTR-AAUJ;00040000000DBD00;0DB1548C;hr-mahjong;Simple_Series_for_Nintendo_3DS_Vol_1_The_Mahjong_JPN_3DS-HR;99250176;510J;1;1
775;Nekketsu Kouha Kunio-Kun SP - Rantou Kyousoukyoku;Arc System Works;JPN;ja;iND;2048;CTR-AK2J;00040000000DC700;E4FDBA04;ind-ak2j;Nekketsu_Kouha_Kuniokun_SP_Rantou_Kyousoukyoku_JPN_3DS-iND;186384384;510J;1;1
776;Spot the Differences;Bigben Interactive;EUR;en,fr,de,it,es,nl;CONTRAST;1024;CTR-BDFP;0004000000109400;856BE1B9;ctr-bdfp;SpottheDifferencesEUR3DS-CONTRAST;62439424;510E;1;1
777;Mario Tennis Open DEMO;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;CONTRAST;1024;CTR-AGAP;00040000000A2500;E3760E71;ctr-b-agap;MarioTennisOpenEURDEMOINTERNAL3DS-CONTRAST;127644160;300E;2;1
778;Professor Layton and the Miracle Mask DEMO;Nintendo;EUR;en;CONTRAST;8192;CTR-AKKP;00040000000B1100;56CC38A9;ctr-b-akkp;ProfessorLaytonandtheMiracleMaskDEMOEURINTERNAL3DS-CONTRAST;547070464;430E;2;1
779;Metal Gear Solid - Snake Eater 3D;Konami;JPN;ja;HR;32768;CTR-AMGJ;000400000007A000;58E43CFD;hr-mgsse;Metal_Gear_Solid_Snake_Eater_3D_JPN_3DS-HR;3139025408;220J;1;1
780;Gaist Crusher;Capcom;JPN;ja;iND;16384;CTR-AGYJ;00040000000ACC00;ADD285A1;ind-agyj;Gaist_Crusher_JPN_3DS-iND;1261387776;510J;1;1
781;Inazuma Eleven Go - Galaxy Supernova;Level 5;JPN;ja;iND;32768;CTR-BGSJ;000400000010BB00;CF4AE95C;ind-bgsj;Inazuma_Eleven_Go_Galaxy_-_Supernova_JPN_3DS-iND;2979692544;620J;1;1
782;Hakuouki 3D;Idea Factory;JPN;ja;HR;8192;CTR-AH9J;000400000005DD00;044A5E8E;hr-hakuouki3d;Hakuouki_3D_JPN_3DS-HR;975100416;210J;1;1
783;Farming Simulator 3D - Pocket Nouen;Intergrow;JPN;ja;HR;1024;CTR-AL3J;00040000000D4100;06A900C1;hr-farm3d;Farming_Simulator_3D_Pocket_Nouen_JPN_3DS-HR;68948480;440J;1;1
784;Oshaberi Usagi - Mecha Kawa Oshare Collection;Culture Brain;JPN;ja;HR;2048;CTR-AUGJ;0004000000118400;B33D4C18;hr-usagi;Oshaberi_Usagi_Mecha_Kawa_Oshare_Collection_JPN_3DS-HR;229552128;620J;1;1
785;Cut the Rope - Triple Treat;Activision;EUR;en,fr,de,it,es;ABSTRAKT;2048;CTR-BR3P;0004000000116700;E101AEB2;as-ctr;Cut_the_Rope_Triple_Treat_EUR_MULTi5_3DS-ABSTRAKT;249602048;620E;1;1
786;Jewel Master - Cradle of Egypt 2 3D;Rising Star Games;EUR;en,fr,de,it,es,nl;ABSTRAKT;1024;CTR-AJEP;00040000000A0600;63DA499D;as-jmcoe2;Jewel_Master_Cradle_of_Egypt_2_3D_EUR_MULTi6_3DS-ABSTRAKT;127550976;410E;1;1
787;Skylanders Spyro no Daibouken;Activision;JPN;ja;HR;4096;CTR-ASPJ;00040000000EB500;2309CD54;hr-skylanders;Skylanders_Spyro_no_Daibouken_JPN_3DS-HR;413075456;450J;1;1
788;Yoshis New Island DEMO;Nintendo;USA;en,fr,es;BigBlueBox;2048;CTR-ATAE;0004000000129100;5FABDBEC;bbb-b-atae;YoshisNewIslandDEMOUSA3DSINTERNAL-BigBlueBox;171753472;710U;2;1
789;Inazuma Eleven 1-2-3 - Endou Mamoru Densetsu;Level 5;JPN;ja;iND;16384;CTR-AETJ;00040000000BB800;114E52E0;ind-aetj;Inazuma_Eleven_123_Endou_Mamoru_Densetsu_JPN_3DS-iND;1943388672;430J;1;1
790;Nintendogs + Cats - Shiba and New Friends;Nintendo;JPN;ja;iND;4096;CTR-ADAJ;0004000000030B00;AD4A3695;ind-adaj;Nintendogs_Plus_Cats_Shiba_and_New_Friends_JPN_3DS-iND;475520512;100J;1;1
791;Inazuma Eleven Go - Galaxy Big Bang;Level 5;JPN;ja;HR;32768;CTR-BGVJ;000400000010BA00;5CACF304;hr-iegobb;Inazuma_Eleven_Go_Galaxy_Big_Bang_JPN_3DS-HR;2979680256;620J;1;1
792;G1 Grand Prix;Genki;JPN;ja;HR;4096;CTR-AHTJ;000400000004B700;B3158AD2;hr-g1gp;G1_Grand_Prix_JPN_3DS-HR;474683392;300J;1;1
793;Kobito Dukan - Kobito no Fushigi Jikken Set;Nintendo;JPN;ja;HR;4096;CTR-BK2J;0004000000104C00;1F578F9F;hr-kobito2;Kobito_Dukan_Kobito_no_Fushigi_Jikken_Set_JPN_3DS-HR;464248832;620J;1;1
794;Bikkuri! Tobidasu! Mahou no Pen;Global A;JPN;ja;HR;1024;CTR-AMPJ;0004000000056800;AD4077DF;hr-btmp;Bikkuri_Tobidasu_Mahou_no_Pen_JPN_3DS-HR;99030016;110J;1;1
795;UnchainBlades EXXiV;FuRyu;JPN;ja;HR;8192;CTR-AUXJ;00040000000A7400;EB2AE1CF;hr-ube;UnchainBlades_EXXiV_JPN_3DS-HR;945668608;430J;1;1
796;El profesor Layton y el legado de los ashalanti;Nintendo;SPA;es;iND;8192;CTR-AL6S;00040000000F3300;501DF2FE;ind-al6s;El_Profesor_Layton_y_el_Legado_de_los_Ashalanti_SPA_3DS-iND;989540352;620E;1;1
797;Il professor Layton e leredita degli Aslant;Nintendo;ITA;it;iND;8192;CTR-AL6I;00040000000F3400;DE85B22B;ind-al6i;Il_Professor_Layton_e_l_Eredita_degli_Aslant_iTA_3DS-iND;987623424;620E;1;1
798;Dragon Ball Heroes - Ultimate Mission;Bandai Namco Games;JPN;ja;iND;8192;CTR-ADGJ;00040000000AD900;1EC82D16;ind-adgj;Dragon_Ball_Heroes_Ultimate_Mission_JPN_3DS-iND;809595392;440J;1;1
799;Mushibugyo;Bandai Namco Games;JPN;ja;HR;2048;CTR-BMBJ;00040000000E8700;150F381D;hr-mushibugyo;Mushibugyo_JPN_3DS-HR;248074240;510J;1;1
800;Professor Layton vs Phoenix Wright - Ace Attorney;Nintendo;EUR;en,it,es;iND;16384;CTR-AVSZ;0004000000100600;C126D186;ind-avsz;Professor_Layton_vs_Phoenix_Wright_Ace_Attorney_EUR_MULTi3_3DS-iND;1506361344;710E;1;1
801;F1 - 2011;Codemasters;JPN;ja;Caravan;8192;CTR-AF4J;0004000000067B00;04D687E7;cvn-f12011;F1_2011_JPN_3DS-Caravan;905370624;210J;1;1
802;Pretty Rhythm - Rainbow Live Kira Kira My Design;Takara Tomy;JPN;ja;HR;8192;CTR-BP2J;0004000000105400;BF9B5F66;hr-prrl;Pretty_Rhythm_Rainbow_Live_Kira_Kira_My_Design_JPN_3DS-HR;765980672;510J;1;1
803;Doki Doki Precure - Narikiri Life;Bandai Namco Games;JPN;ja;HR;2048;CTR-BPQJ;00040000000E8600;976BCF23;hr-dokipre;DokiDoki_PreCure_Narikiri_Life_JPN_3DS-HR;247099392;510J;1;1
804;Doraemon - Nobita no Himitsu Dougu Hakubutsukan;FuRyu;JPN;ja;P2PSHiT;1024;CTR-AD9J;00040000000CF700;541CDF26;p2p-ad9j;Doraemon_Nobita_no_Himitsu_Dougu_Hakubutsukan_JPN_3DS-P2PSHiT;126198272;440J;1;1
805;Heavy Fire - The Chosen Few;Hamster;JPN;ja;P2PSHiT;1024;CTR-AHVJ;000400000009CC00;4694FCE0;p2p-ahvj;Heavy_Fire_The_Chosen_Few_JPN_3DS-P2PSHiT;115476992;300J;1;1
806;LEGO Marvel Super Heroes - Universe in Peril;Warner Bros Games;EUR;en,fr,de,it,es,nl,da;BigBlueBox;4096;CTR-AL5P;00040000000D1500;D7ADE21D;bbb-p-al5p;LEGOMarvelSuperHeroesUniverseinPerilEURMULTi7READNFO3DS-BigBlueBox;477294592;510E;1;1
807;Best of Board Games;Bigben Interactive;EUR;en,fr,de,it,es,nl;CONTRAST;1024;CTR-AYFP;00040000000FBB00;AAF2D097;ctr-ayfp;BestofBoardGamesEUR3DS-CONTRAST;82833408;620E;1;1
808;Mario Party - Island Tour;Nintendo;JPN;ja;HR;4096;CTR-ATSJ;00040000000DD400;348A7B11;hr-mpit;Mario_Party_Island_Tour_JPN_3DS-HR;269828096;620J;1;1
